,Fecha_Alta,Tipo,Operación,Provincia,Superficie,Precio Venta,Fecha Venta,Vendedor
2169,2006-02-15,Parking,Alquiler,Tarragona,132.0,973764.0,2006-05-19,Joaquín
2179,2006-02-17,Piso,Alquiler,Tarragona,101.0,673670.0,2006-07-05,Pedro
2182,2006-02-18,Local,Venta,Tarragona,55.0,262185.0,2007-02-02,Joaquín
2184,2006-02-18,Local,Alquiler,Girona,88.0,770968.0,2006-10-27,Luisa
2185,2006-02-20,Parking,Alquiler,Barcelona,228.0,1815336.0,2006-06-10,Jesús
2188,2006-02-20,Local,Venta,Girona,271.0,1647409.0,2007-01-12,Pedro
2189,2006-02-20,Piso,Venta,Tarragona,217.0,1912638.0,2006-10-22,Luisa
2192,2006-02-21,Parking,Alquiler,Barcelona,260.0,2470000.0,2006-05-27,Luisa
2193,2006-02-21,Local,Alquiler,Tarragona,154.0,1109262.0,2006-06-06,Carmen
2197,2006-02-22,Local,Venta,Barcelona,110.0,704770.0,2007-01-17,Pedro
2201,2006-02-24,Parking,Venta,Barcelona,135.0,764505.0,2006-06-10,Pedro
2209,2006-03-01,Local,Alquiler,Lleida,240.0,1706400.0,2006-08-29,Pedro
2210,2006-03-01,Local,Venta,Lleida,146.0,1095146.0,2006-10-21,María
2211,2006-03-01,Local,Venta,Barcelona,287.0,1351196.0,2006-06-18,Jesús
2216,2006-03-03,Local,Venta,Tarragona,130.0,703950.0,2006-10-28,María
2220,2006-03-04,Parking,Alquiler,Girona,269.0,1908286.0,2007-01-29,Jesús
2222,2006-03-04,Piso,Alquiler,Girona,99.0,927927.0,2006-09-04,María
2223,2006-03-05,Parking,Venta,Barcelona,293.0,1996209.0,2006-07-26,Jesús
2228,2006-03-06,Local,Alquiler,Lleida,126.0,1177722.0,2007-02-14,Pedro
2229,2006-03-06,Local,Alquiler,Girona,143.0,1205347.0,2006-12-22,María
2231,2006-03-07,Parking,Venta,Barcelona,227.0,2257515.0,2007-02-06,Luisa
2235,2006-03-08,Piso,Venta,Tarragona,138.0,1343844.0,2007-01-01,Carmen
2242,2006-03-11,Piso,Alquiler,Barcelona,45.0,446940.0,2006-07-17,Pedro
2244,2006-03-13,Parking,Alquiler,Barcelona,182.0,1489124.0,2007-02-22,Pedro
2251,2006-03-15,Parking,Venta,Lleida,48.0,400512.0,2006-07-22,Pedro
2252,2006-03-16,Piso,Venta,Tarragona,258.0,1646556.0,2006-11-30,Carmen
2256,2006-03-17,Piso,Alquiler,Girona,196.0,1611708.0,2007-01-08,Jesús
2257,2006-03-18,Parking,Alquiler,Barcelona,60.0,358620.0,2006-11-26,María
2261,2006-03-20,Piso,Venta,Tarragona,199.0,1685729.0,2006-12-27,Luisa
2264,2006-03-21,Local,Alquiler,Tarragona,149.0,948832.0,2007-01-14,Joaquín
2266,2006-03-21,Local,Venta,Barcelona,151.0,776442.0,2006-08-21,Jesús
2267,2006-03-21,Parking,Alquiler,Girona,97.0,885998.0,2007-01-31,Carmen
2270,2006-03-23,Local,Alquiler,Girona,225.0,1501650.0,2006-06-22,Jesús
2271,2006-03-24,Local,Alquiler,Tarragona,191.0,926350.0,2006-09-22,Carmen
2272,2006-03-25,Piso,Alquiler,Tarragona,150.0,1396200.0,2006-07-31,Pedro
2273,2006-03-26,Parking,Alquiler,Lleida,114.0,978120.0,2007-01-19,María
2279,2006-03-28,Parking,Alquiler,Tarragona,290.0,1442460.0,2007-01-28,Carmen
2283,2006-03-29,Local,Alquiler,Girona,70.0,433370.0,2006-09-20,María
2284,2006-03-30,Piso,Venta,Girona,203.0,875336.0,2006-08-28,María
2285,2006-03-30,Local,Venta,Lleida,108.0,780516.0,2006-10-07,Joaquín
2289,2006-03-31,Piso,Venta,Lleida,97.0,950891.0,2007-03-13,Luisa
2290,2006-03-31,Piso,Venta,Girona,283.0,1227937.0,2006-12-31,Joaquín
2292,2006-04-01,Local,Venta,Tarragona,102.0,828138.0,2006-11-12,Carmen
2294,2006-04-01,Local,Venta,Barcelona,155.0,1425690.0,2006-11-08,Jesús
2303,2006-04-04,Local,Venta,Barcelona,185.0,779220.0,2006-10-26,María
2305,2006-04-04,Piso,Venta,Lleida,150.0,1267950.0,2006-09-15,Jesús
2306,2006-04-05,Local,Alquiler,Tarragona,154.0,1405404.0,2006-09-08,María
2307,2006-04-05,Local,Alquiler,Lleida,261.0,2598516.0,2006-08-29,Carmen
2308,2006-04-05,Parking,Venta,Tarragona,298.0,2236490.0,2007-01-07,Joaquín
2311,2006-04-07,Parking,Alquiler,Girona,261.0,1189377.0,2006-09-19,Jesús
2314,2006-04-07,Local,Alquiler,Lleida,84.0,412272.0,2006-11-08,Luisa
2315,2006-04-07,Parking,Venta,Girona,181.0,1789185.0,2007-01-27,Carmen
2316,2006-04-08,Parking,Venta,Tarragona,151.0,737635.0,2007-03-12,Carmen
2318,2006-04-09,Piso,Venta,Lleida,47.0,313537.0,2007-01-05,Joaquín
2322,2006-04-09,Local,Venta,Tarragona,141.0,1058628.0,2007-01-29,Luisa
2323,2006-04-10,Piso,Venta,Girona,182.0,1400308.0,2007-01-07,Joaquín
2324,2006-04-10,Parking,Alquiler,Barcelona,89.0,711199.0,2006-08-21,Carmen
2327,2006-04-11,Local,Alquiler,Barcelona,130.0,1276600.0,2007-01-04,María
2328,2006-04-12,Local,Venta,Tarragona,188.0,1772840.0,2006-12-08,Pedro
2329,2006-04-12,Parking,Alquiler,Tarragona,124.0,1026596.0,2007-03-28,Carmen
2330,2006-04-12,Parking,Venta,Lleida,224.0,1901536.0,2007-03-23,Joaquín
2336,2006-04-14,Local,Venta,Barcelona,193.0,1826938.0,2006-09-12,Pedro
2338,2006-04-16,Local,Venta,Lleida,211.0,958151.0,2007-02-01,Carmen
2340,2006-04-17,Piso,Venta,Girona,220.0,1282820.0,2006-11-25,Carmen
2342,2006-04-18,Piso,Alquiler,Lleida,166.0,971100.0,2007-03-02,Luisa
2350,2006-04-22,Parking,Alquiler,Lleida,94.0,559206.0,2006-09-23,Joaquín
2351,2006-04-22,Local,Venta,Tarragona,252.0,1690164.0,2006-11-16,María
2355,2006-04-23,Parking,Venta,Girona,199.0,1777866.0,2006-12-23,Jesús
2359,2006-04-25,Piso,Alquiler,Tarragona,212.0,1203524.0,2007-04-14,Luisa
2360,2006-04-26,Local,Venta,Barcelona,218.0,2136182.0,2007-01-14,Luisa
2362,2006-04-27,Parking,Alquiler,Tarragona,286.0,2398682.0,2006-08-06,Joaquín
2363,2006-04-28,Parking,Alquiler,Girona,70.0,533680.0,2007-01-09,María
2364,2006-04-28,Local,Alquiler,Tarragona,279.0,1794807.0,2006-11-18,Luisa
2365,2006-04-28,Parking,Alquiler,Tarragona,270.0,1716390.0,2006-11-22,Jesús
2366,2006-04-29,Local,Venta,Tarragona,243.0,2047761.0,2006-10-12,María
2368,2006-04-29,Piso,Alquiler,Lleida,69.0,464577.0,2006-09-20,Joaquín
2369,2006-04-29,Piso,Alquiler,Lleida,132.0,580800.0,2007-03-13,Joaquín
2371,2006-04-30,Local,Alquiler,Girona,220.0,1548800.0,2006-10-04,María
2372,2006-04-30,Piso,Venta,Barcelona,200.0,1996000.0,2006-08-05,Joaquín
2373,2006-05-01,Piso,Venta,Lleida,239.0,1264310.0,2007-02-15,Carmen
2374,2006-05-01,Local,Venta,Girona,138.0,686826.0,2007-04-30,María
2376,2006-05-01,Parking,Alquiler,Girona,123.0,984369.0,2007-03-23,Pedro
2377,2006-05-02,Local,Venta,Barcelona,292.0,1538256.0,2007-05-01,Jesús
2378,2006-05-02,Piso,Venta,Barcelona,233.0,1220454.0,2007-04-18,Carmen
2379,2006-05-02,Piso,Alquiler,Tarragona,238.0,1953742.0,2006-12-19,Joaquín
2380,2006-05-02,Parking,Venta,Girona,205.0,1921260.0,2006-12-17,María
2385,2006-05-03,Piso,Alquiler,Lleida,144.0,1211184.0,2007-02-27,María
2387,2006-05-05,Parking,Venta,Lleida,106.0,594130.0,2006-12-03,Carmen
2388,2006-05-05,Local,Alquiler,Girona,250.0,2281250.0,2007-03-08,Luisa
2392,2006-05-09,Piso,Alquiler,Tarragona,283.0,2072692.0,2006-10-02,Carmen
2394,2006-05-10,Piso,Alquiler,Tarragona,300.0,2585100.0,2006-10-15,Luisa
2395,2006-05-11,Local,Venta,Barcelona,170.0,1602930.0,2006-11-05,Joaquín
2396,2006-05-12,Parking,Alquiler,Barcelona,236.0,2001280.0,2007-03-04,Jesús
2397,2006-05-12,Parking,Alquiler,Tarragona,92.0,506184.0,2006-12-29,María
2398,2006-05-12,Piso,Venta,Tarragona,106.0,729280.0,2007-03-22,Jesús
2400,2006-05-13,Local,Venta,Girona,216.0,2144448.0,2007-01-26,María
2404,2006-05-14,Parking,Alquiler,Barcelona,210.0,1371720.0,2007-03-26,Pedro
2406,2006-05-14,Local,Venta,Barcelona,139.0,560170.0,2006-08-27,Jesús
2407,2006-05-14,Piso,Alquiler,Tarragona,199.0,817094.0,2006-10-12,María
2409,2006-05-15,Parking,Venta,Tarragona,67.0,615663.0,2007-03-24,Jesús
2411,2006-05-16,Local,Alquiler,Girona,277.0,1802993.0,2007-03-01,Joaquín
2416,2006-05-17,Local,Venta,Girona,184.0,1113016.0,2007-01-15,María
2419,2006-05-18,Piso,Alquiler,Lleida,149.0,1099024.0,2006-10-01,Luisa
2426,2006-05-21,Parking,Venta,Barcelona,213.0,928041.0,2006-12-10,Luisa
2431,2006-05-22,Local,Alquiler,Barcelona,232.0,1699168.0,2006-08-27,Carmen
2432,2006-05-22,Piso,Venta,Girona,203.0,1315846.0,2007-02-27,Carmen
2434,2006-05-24,Parking,Alquiler,Lleida,125.0,822625.0,2007-01-31,Joaquín
2437,2006-05-26,Piso,Venta,Lleida,129.0,818505.0,2006-08-30,Carmen
2438,2006-05-26,Piso,Alquiler,Barcelona,43.0,379905.0,2006-12-26,Jesús
2440,2006-05-27,Piso,Alquiler,Barcelona,207.0,1381104.0,2007-04-30,María
2441,2006-05-27,Local,Alquiler,Lleida,80.0,786320.0,2007-01-05,Jesús
2442,2006-05-27,Piso,Alquiler,Girona,233.0,1682260.0,,
2444,2006-05-28,Parking,Alquiler,Lleida,194.0,1466058.0,2007-01-29,Carmen
2445,2006-05-28,Piso,Alquiler,Girona,253.0,1162788.0,2007-01-22,Luisa
2446,2006-05-28,Piso,Venta,Girona,106.0,922200.0,2007-03-16,Pedro
2447,2006-05-29,Local,Alquiler,Tarragona,40.0,328720.0,2007-03-20,Luisa
2449,2006-05-29,Parking,Venta,Girona,202.0,1524898.0,2006-12-28,Carmen
2452,2006-05-30,Local,Venta,Tarragona,181.0,1438226.0,2006-12-27,Pedro
2456,2006-06-01,Piso,Venta,Lleida,234.0,1305720.0,2006-08-31,Luisa
2460,2006-06-02,Parking,Alquiler,Girona,189.0,1342278.0,2006-12-16,Carmen
2461,2006-06-02,Piso,Venta,Lleida,246.0,1044762.0,2007-03-22,María
2462,2006-06-03,Piso,Venta,Girona,110.0,1026300.0,2007-02-08,Luisa
2466,2006-06-03,Piso,Venta,Lleida,224.0,1705760.0,2007-03-03,Jesús
2467,2006-06-04,Piso,Venta,Barcelona,57.0,360696.0,2007-02-05,Pedro
2469,2006-06-04,Parking,Venta,Girona,129.0,616878.0,2006-11-21,María
2470,2006-06-05,Parking,Alquiler,Tarragona,211.0,1126951.0,2006-12-08,Joaquín
2472,2006-06-05,Parking,Alquiler,Barcelona,173.0,1251828.0,2007-03-04,Joaquín
2473,2006-06-06,Local,Venta,Lleida,126.0,1199394.0,2006-12-08,Carmen
2474,2006-06-06,Piso,Alquiler,Lleida,264.0,1344024.0,2007-03-22,María
2475,2006-06-06,Local,Alquiler,Tarragona,170.0,1397060.0,2007-04-30,Pedro
2478,2006-06-06,Parking,Venta,Tarragona,73.0,395879.0,2007-02-08,Jesús
2479,2006-06-06,Parking,Alquiler,Tarragona,81.0,405324.0,,
2483,2006-06-07,Local,Alquiler,Lleida,201.0,1342278.0,2006-12-03,Luisa
2490,2006-06-10,Local,Venta,Girona,160.0,1368480.0,2007-01-07,Joaquín
2491,2006-06-10,Local,Venta,Girona,90.0,872280.0,2007-04-17,Joaquín
2494,2006-06-11,Piso,Venta,Girona,98.0,918652.0,,
2495,2006-06-11,Piso,Venta,Barcelona,149.0,701492.0,2006-11-02,Carmen
2496,2006-06-11,Local,Alquiler,Tarragona,133.0,936187.0,2007-02-10,Pedro
2497,2006-06-11,Piso,Alquiler,Barcelona,126.0,1102500.0,2006-10-13,Pedro
2498,2006-06-11,Local,Alquiler,Lleida,275.0,1443750.0,,
2502,2006-06-13,Parking,Venta,Girona,282.0,2717634.0,2006-11-30,Pedro
2503,2006-06-13,Local,Venta,Barcelona,245.0,2090340.0,,
2505,2006-06-15,Local,Alquiler,Girona,161.0,1027180.0,2006-10-17,María
2510,2006-06-16,Parking,Alquiler,Lleida,83.0,797215.0,2006-10-11,Pedro
2511,2006-06-16,Piso,Venta,Tarragona,280.0,2384480.0,2007-01-01,Pedro
2514,2006-06-17,Local,Alquiler,Lleida,245.0,2030805.0,2006-12-11,María
2516,2006-06-18,Local,Alquiler,Girona,297.0,2162160.0,2006-12-28,Jesús
2521,2006-06-21,Local,Alquiler,Girona,97.0,620218.0,2007-02-02,Jesús
2529,2006-06-24,Parking,Alquiler,Barcelona,113.0,797215.0,2006-12-03,María
2531,2006-06-25,Piso,Venta,Tarragona,66.0,373032.0,,
2532,2006-06-25,Parking,Alquiler,Lleida,155.0,912330.0,2006-11-28,Pedro
2534,2006-06-26,Piso,Venta,Lleida,99.0,819621.0,2006-10-11,Pedro
2535,2006-06-27,Piso,Venta,Girona,214.0,1988702.0,,
2536,2006-06-28,Piso,Alquiler,Girona,71.0,320281.0,2007-03-07,Jesús
2538,2006-06-30,Piso,Alquiler,Girona,68.0,396780.0,2007-02-10,Carmen
2545,2006-07-01,Parking,Alquiler,Girona,89.0,594698.0,2007-03-25,Jesús
2546,2006-07-01,Parking,Alquiler,Lleida,234.0,1182636.0,2006-12-04,Carmen
2548,2006-07-02,Parking,Alquiler,Tarragona,147.0,1362984.0,2007-02-12,Carmen
2549,2006-07-02,Parking,Alquiler,Barcelona,163.0,1298947.0,2006-12-23,María
2556,2006-07-05,Parking,Alquiler,Barcelona,283.0,1470185.0,2006-12-18,Jesús
2558,2006-07-06,Local,Alquiler,Girona,76.0,546440.0,2007-04-10,Luisa
2559,2006-07-07,Piso,Venta,Girona,136.0,580856.0,,
2560,2006-07-07,Piso,Alquiler,Girona,58.0,350610.0,2007-03-09,María
2562,2006-07-08,Piso,Alquiler,Barcelona,245.0,1284045.0,2007-05-07,Joaquín
2563,2006-07-08,Local,Venta,Girona,103.0,766320.0,2007-04-24,Jesús
2564,2006-07-08,Local,Alquiler,Barcelona,155.0,845370.0,2007-04-13,Joaquín
2568,2006-07-10,Local,Alquiler,Girona,50.0,390400.0,2007-01-15,Carmen
2569,2006-07-10,Parking,Venta,Barcelona,93.0,512430.0,2007-04-28,Carmen
2573,2006-07-11,Parking,Venta,Barcelona,256.0,2470912.0,,
2576,2006-07-13,Piso,Alquiler,Lleida,290.0,2702220.0,2007-03-16,Carmen
2577,2006-07-14,Piso,Alquiler,Tarragona,139.0,879870.0,2007-02-21,Pedro
2578,2006-07-16,Parking,Alquiler,Girona,274.0,2189534.0,2006-11-17,Luisa
2584,2006-07-17,Piso,Alquiler,Girona,244.0,1315648.0,2007-03-01,María
2591,2006-07-19,Parking,Venta,Girona,150.0,1076250.0,2006-11-05,Carmen
2592,2006-07-19,Parking,Alquiler,Girona,147.0,891849.0,,
2593,2006-07-20,Local,Venta,Lleida,265.0,1632930.0,2007-03-08,María
2599,2006-07-22,Parking,Venta,Barcelona,64.0,485824.0,2007-02-24,María
2600,2006-07-22,Parking,Venta,Girona,200.0,1021000.0,2006-11-20,Joaquín
2602,2006-07-23,Parking,Venta,Girona,98.0,497546.0,2006-12-24,Luisa
2604,2006-07-24,Piso,Alquiler,Lleida,163.0,1550456.0,2007-02-03,Carmen
2605,2006-07-24,Piso,Alquiler,Tarragona,293.0,1431891.0,,
2606,2006-07-25,Piso,Alquiler,Lleida,195.0,1899690.0,2006-11-18,Jesús
2607,2006-07-25,Parking,Alquiler,Lleida,159.0,931104.0,2007-03-20,María
2608,2006-07-26,Parking,Alquiler,Girona,123.0,714999.0,,
2610,2006-07-27,Parking,Alquiler,Tarragona,177.0,1064301.0,,
2613,2006-07-28,Parking,Venta,Tarragona,242.0,1844282.0,,
2615,2006-07-28,Parking,Alquiler,Lleida,282.0,1170300.0,2006-12-15,Jesús
2618,2006-07-30,Local,Alquiler,Barcelona,93.0,867783.0,2006-12-30,María
2622,2006-07-31,Parking,Alquiler,Lleida,108.0,1002348.0,,
2623,2006-07-31,Piso,Alquiler,Tarragona,52.0,395096.0,2007-03-21,María
2624,2006-08-01,Local,Venta,Tarragona,277.0,1232927.0,,
2627,2006-08-02,Parking,Alquiler,Lleida,237.0,1732233.0,2007-01-23,Pedro
2629,2006-08-03,Parking,Alquiler,Tarragona,53.0,395751.0,2007-04-18,Joaquín
2630,2006-08-03,Piso,Venta,Lleida,291.0,1776555.0,,
2632,2006-08-04,Piso,Venta,Tarragona,115.0,880440.0,2007-01-21,María
2634,2006-08-06,Piso,Alquiler,Tarragona,253.0,2211979.0,2007-03-05,María
2635,2006-08-07,Parking,Alquiler,Barcelona,169.0,1673607.0,2007-01-07,Luisa
2636,2006-08-07,Parking,Venta,Girona,249.0,1422537.0,2007-04-02,Luisa
2638,2006-08-08,Parking,Venta,Girona,211.0,1456322.0,2006-11-23,Carmen
2639,2006-08-08,Local,Venta,Tarragona,78.0,596778.0,2006-12-06,Pedro
2647,2006-08-11,Local,Alquiler,Barcelona,220.0,1772540.0,2006-12-25,Pedro
2649,2006-08-11,Piso,Venta,Tarragona,275.0,1324125.0,2006-12-31,Carmen
2651,2006-08-13,Local,Venta,Tarragona,98.0,957264.0,,
2652,2006-08-13,Parking,Venta,Barcelona,110.0,643060.0,2006-12-24,Carmen
2653,2006-08-13,Piso,Alquiler,Girona,297.0,2909412.0,,
2657,2006-08-14,Parking,Alquiler,Tarragona,207.0,1473219.0,2007-02-20,Jesús
2661,2006-08-17,Local,Venta,Lleida,179.0,954249.0,2006-12-21,Carmen
2663,2006-08-19,Parking,Venta,Lleida,164.0,1165548.0,,
2666,2006-08-21,Parking,Alquiler,Lleida,118.0,853494.0,,
2667,2006-08-21,Piso,Venta,Tarragona,84.0,554148.0,,
2670,2006-08-22,Parking,Venta,Lleida,99.0,925749.0,,
2671,2006-08-22,Local,Venta,Barcelona,128.0,996096.0,2007-04-27,Luisa
2672,2006-08-22,Parking,Alquiler,Barcelona,40.0,380280.0,2007-03-29,Jesús
2674,2006-08-23,Piso,Venta,Barcelona,41.0,219145.0,2006-12-21,Carmen
2675,2006-08-23,Piso,Venta,Girona,294.0,2574558.0,,
2678,2006-08-25,Piso,Alquiler,Girona,58.0,326598.0,2007-03-23,María
2679,2006-08-25,Local,Venta,Tarragona,228.0,1096452.0,2007-03-31,Luisa
2680,2006-08-26,Parking,Alquiler,Barcelona,61.0,531493.0,2007-01-03,Jesús
2682,2006-08-26,Parking,Alquiler,Barcelona,59.0,307744.0,2007-04-28,María
2684,2006-08-27,Piso,Alquiler,Girona,76.0,498560.0,2007-01-28,Pedro
2686,2006-08-28,Piso,Alquiler,Barcelona,146.0,1287428.0,,
2687,2006-08-28,Parking,Venta,Girona,220.0,1230240.0,,
2688,2006-08-28,Piso,Venta,Girona,263.0,2173169.0,2007-01-20,María
2689,2006-08-29,Local,Venta,Barcelona,272.0,2399312.0,2006-12-28,Luisa
2690,2006-08-29,Parking,Alquiler,Girona,44.0,380072.0,2006-12-14,Joaquín
2692,2006-08-29,Piso,Venta,Tarragona,215.0,1981440.0,2007-05-03,Jesús
2693,2006-08-30,Piso,Venta,Lleida,233.0,2200452.0,,
2697,2006-09-01,Local,Alquiler,Barcelona,43.0,403770.0,2007-02-28,Jesús
2698,2006-09-01,Piso,Venta,Tarragona,70.0,634130.0,2007-02-19,Joaquín
2699,2006-09-02,Piso,Venta,Girona,179.0,1025491.0,,
2705,2006-09-04,Local,Alquiler,Lleida,171.0,1176480.0,,
2706,2006-09-05,Piso,Venta,Tarragona,51.0,351492.0,2007-01-26,María
2707,2006-09-05,Local,Alquiler,Girona,242.0,2326346.0,,
2709,2006-09-06,Piso,Alquiler,Girona,274.0,2445724.0,2006-12-20,Luisa
2710,2006-09-07,Parking,Venta,Girona,286.0,2153580.0,,
2714,2006-09-07,Parking,Alquiler,Lleida,151.0,1110907.0,,
2715,2006-09-07,Local,Venta,Lleida,224.0,2076480.0,,
2718,2006-09-08,Piso,Alquiler,Lleida,122.0,770552.0,,
2720,2006-09-09,Parking,Venta,Tarragona,48.0,256992.0,,
2721,2006-09-10,Parking,Venta,Barcelona,251.0,2180939.0,,
2723,2006-09-10,Parking,Venta,Lleida,202.0,874256.0,,
2725,2006-09-11,Piso,Venta,Tarragona,100.0,545100.0,2007-01-11,Pedro
2726,2006-09-11,Local,Venta,Tarragona,230.0,1580790.0,2007-03-04,Carmen
2729,2006-09-13,Parking,Venta,Barcelona,68.0,583236.0,,
2730,2006-09-13,Piso,Venta,Barcelona,294.0,2885316.0,2007-02-13,María
2732,2006-09-14,Piso,Alquiler,Tarragona,117.0,482274.0,2007-05-02,María
2733,2006-09-15,Local,Venta,Girona,197.0,1967242.0,2006-12-28,Pedro
2737,2006-09-16,Parking,Alquiler,Lleida,109.0,535408.0,2007-01-06,Joaquín
2742,2006-09-19,Piso,Venta,Tarragona,137.0,578688.0,,
2749,2006-09-21,Parking,Venta,Lleida,257.0,2121278.0,2007-02-23,Joaquín
2751,2006-09-22,Local,Venta,Girona,257.0,2242839.0,,
2753,2006-09-23,Piso,Venta,Barcelona,254.0,2001266.0,2007-02-10,Luisa
2757,2006-09-25,Piso,Venta,Lleida,98.0,458346.0,,
2759,2006-09-25,Piso,Alquiler,Barcelona,110.0,641080.0,2007-01-31,Carmen
2761,2006-09-27,Local,Venta,Tarragona,211.0,1819875.0,,
2769,2006-09-30,Piso,Venta,Girona,244.0,2291404.0,2007-04-23,María
2771,2006-10-02,Local,Alquiler,Girona,72.0,372672.0,2007-05-04,María
2772,2006-10-02,Piso,Venta,Barcelona,292.0,1536212.0,,
2774,2006-10-03,Local,Venta,Barcelona,192.0,1484544.0,,
2775,2006-10-04,Piso,Venta,Girona,290.0,2381770.0,2007-03-11,María
2777,2006-10-04,Piso,Venta,Lleida,145.0,949025.0,2007-01-20,Joaquín
2782,2006-10-06,Local,Venta,Tarragona,223.0,985883.0,2007-04-14,Luisa
2787,2006-10-08,Piso,Alquiler,Barcelona,59.0,552476.0,,
2790,2006-10-08,Piso,Venta,Barcelona,99.0,914463.0,2007-01-22,Jesús
2791,2006-10-08,Local,Venta,Lleida,217.0,1770503.0,2007-02-11,Pedro
2794,2006-10-09,Local,Alquiler,Lleida,280.0,2327080.0,,
2795,2006-10-09,Local,Alquiler,Barcelona,191.0,1345213.0,,
2796,2006-10-10,Parking,Venta,Lleida,275.0,2096050.0,,
2802,2006-10-13,Parking,Venta,Tarragona,244.0,2429752.0,2007-01-15,Carmen
2804,2006-10-13,Local,Venta,Girona,271.0,1923558.0,2007-04-17,Luisa
2806,2006-10-14,Piso,Venta,Barcelona,133.0,1066527.0,2007-04-30,Luisa
2808,2006-10-15,Parking,Venta,Girona,206.0,1659742.0,2007-03-08,Jesús
2811,2006-10-16,Local,Venta,Tarragona,85.0,839630.0,,
2814,2006-10-17,Local,Venta,Girona,181.0,1405465.0,,
2816,2006-10-18,Local,Alquiler,Tarragona,166.0,1573514.0,2007-03-17,Pedro
2819,2006-10-19,Local,Venta,Lleida,122.0,817156.0,,
2821,2006-10-21,Local,Alquiler,Tarragona,123.0,961368.0,,
2822,2006-10-21,Local,Alquiler,Lleida,128.0,1162624.0,,
2823,2006-10-22,Parking,Venta,Girona,196.0,1210496.0,,
2827,2006-10-23,Parking,Venta,Tarragona,187.0,1513765.0,,
2828,2006-10-23,Local,Alquiler,Girona,273.0,1766310.0,,
2830,2006-10-24,Parking,Alquiler,Tarragona,221.0,1318707.0,,
2832,2006-10-25,Parking,Alquiler,Lleida,137.0,931463.0,,
2833,2006-10-25,Piso,Venta,Tarragona,192.0,1661760.0,,
2834,2006-10-26,Local,Venta,Lleida,293.0,1956068.0,2007-05-03,Jesús
2835,2006-10-26,Piso,Alquiler,Lleida,111.0,529137.0,,
2838,2006-10-26,Local,Venta,Barcelona,53.0,506256.0,,
2845,2006-10-29,Piso,Alquiler,Tarragona,156.0,887328.0,,
2846,2006-10-30,Parking,Alquiler,Lleida,63.0,416997.0,2007-03-13,Joaquín
2848,2006-10-31,Piso,Alquiler,Girona,285.0,1940565.0,,
2849,2006-10-31,Parking,Venta,Barcelona,285.0,1638750.0,2007-05-04,Carmen
2851,2006-11-01,Local,Alquiler,Tarragona,121.0,567611.0,2007-03-18,Jesús
2852,2006-11-01,Piso,Alquiler,Tarragona,260.0,2292160.0,2007-03-07,Jesús
2857,2006-11-03,Parking,Alquiler,Lleida,123.0,963459.0,,
2858,2006-11-03,Parking,Alquiler,Lleida,141.0,763938.0,2007-05-06,Jesús
2859,2006-11-03,Parking,Alquiler,Lleida,43.0,294722.0,2007-05-05,Jesús
2861,2006-11-03,Parking,Alquiler,Girona,275.0,1623600.0,2007-04-28,Pedro
2864,2006-11-04,Local,Alquiler,Girona,197.0,1704050.0,,
2865,2006-11-04,Piso,Venta,Lleida,292.0,1427004.0,,
2871,2006-11-06,Parking,Venta,Lleida,267.0,1516293.0,2007-02-21,Joaquín
2874,2006-11-07,Local,Alquiler,Girona,166.0,1607710.0,,
2876,2006-11-08,Local,Alquiler,Barcelona,174.0,799356.0,,
2877,2006-11-08,Parking,Venta,Girona,124.0,950832.0,,
2879,2006-11-09,Parking,Alquiler,Lleida,295.0,1767345.0,2007-04-03,Jesús
2880,2006-11-09,Local,Venta,Girona,127.0,815467.0,2007-04-25,Pedro
2881,2006-11-09,Piso,Venta,Tarragona,55.0,238975.0,,
2883,2006-11-09,Piso,Alquiler,Lleida,285.0,2565285.0,,
2886,2006-11-10,Local,Alquiler,Girona,61.0,265289.0,2007-02-17,Carmen
2887,2006-11-11,Local,Alquiler,Barcelona,239.0,1197390.0,,
2888,2006-11-11,Piso,Alquiler,Lleida,223.0,1071515.0,2007-03-20,Luisa
2892,2006-11-13,Parking,Alquiler,Lleida,186.0,1464192.0,,
2896,2006-11-16,Piso,Alquiler,Girona,258.0,1058832.0,,
2901,2006-11-19,Parking,Venta,Girona,135.0,563760.0,2007-03-13,Pedro
2902,2006-11-19,Piso,Venta,Barcelona,199.0,1370911.0,,
2906,2006-11-21,Piso,Alquiler,Tarragona,113.0,879366.0,,
2907,2006-11-22,Local,Alquiler,Lleida,128.0,669056.0,2007-03-15,Joaquín
2908,2006-11-22,Local,Alquiler,Tarragona,228.0,2081868.0,,
2910,2006-11-23,Piso,Alquiler,Lleida,282.0,1234032.0,2007-04-17,Joaquín
2911,2006-11-24,Local,Venta,Lleida,218.0,2102174.0,,
2912,2006-11-24,Parking,Venta,Barcelona,131.0,1008176.0,,
2914,2006-11-24,Parking,Venta,Barcelona,185.0,1635030.0,,
2916,2006-11-26,Local,Venta,Lleida,265.0,1820285.0,,
2918,2006-11-27,Parking,Venta,Lleida,49.0,327271.0,,
2923,2006-11-28,Local,Alquiler,Tarragona,175.0,890925.0,,
2929,2006-11-29,Parking,Venta,Girona,82.0,643290.0,,
2930,2006-11-29,Local,Venta,Barcelona,230.0,1847590.0,,
2931,2006-11-30,Piso,Venta,Lleida,86.0,707350.0,,
2932,2006-11-30,Parking,Venta,Girona,44.0,353628.0,,
