,Fecha_Alta,Tipo,Operación,Provincia,Superficie,Precio Venta,Fecha Venta,Vendedor
1599,2005-07-27,Oficina,Alquiler,Lleida,114.0,764370.0,2006-02-24,Carmen
1601,2005-07-28,Local,Alquiler,Tarragona,115.0,756355.0,2006-02-16,Pedro
1602,2005-07-28,Piso,Alquiler,Barcelona,165.0,687720.0,2006-02-20,Carmen
1604,2005-07-30,Casa,Alquiler,Barcelona,260.0,1301560.0,2005-12-29,Carmen
1605,2005-07-31,Piso,Alquiler,Barcelona,211.0,1951328.0,2006-01-03,Luisa
1606,2005-07-31,Parking,Alquiler,Lleida,106.0,437674.0,2005-12-08,Luisa
1607,2005-08-01,Oficina,Venta,Barcelona,139.0,740731.0,2006-03-14,María
1608,2005-08-01,Local,Alquiler,Lleida,95.0,563255.0,2005-11-08,Jesús
1610,2005-08-02,Suelo,Alquiler,Tarragona,71.0,692037.0,2006-06-02,Joaquín
1611,2005-08-03,Oficina,Venta,Lleida,275.0,2110900.0,2006-07-24,Pedro
1612,2005-08-03,Industrial,Alquiler,Girona,84.0,690396.0,2006-02-08,Carmen
1613,2005-08-03,Suelo,Alquiler,Tarragona,152.0,960032.0,2006-04-11,Luisa
1614,2005-08-03,Oficina,Venta,Girona,64.0,399488.0,2005-12-07,Jesús
1615,2005-08-03,Oficina,Alquiler,Lleida,126.0,757260.0,2006-07-23,Pedro
1616,2005-08-03,Piso,Alquiler,Lleida,86.0,685592.0,2006-04-29,Pedro
1617,2005-08-04,Local,Alquiler,Tarragona,135.0,990360.0,2005-12-03,Joaquín
1618,2005-08-04,Casa,Alquiler,Girona,222.0,1477410.0,2006-05-06,María
1619,2005-08-04,Parking,Alquiler,Girona,56.0,375592.0,2006-02-20,Jesús
1622,2005-08-04,Industrial,Alquiler,Barcelona,47.0,286747.0,2006-06-10,Joaquín
1623,2005-08-04,Oficina,Alquiler,Tarragona,59.0,281548.0,2006-07-22,Jesús
1624,2005-08-05,Oficina,Alquiler,Lleida,73.0,328646.0,2006-02-01,Carmen
1628,2005-08-06,Parking,Alquiler,Lleida,99.0,942579.0,2006-03-03,María
1629,2005-08-06,Suelo,Alquiler,Tarragona,69.0,349623.0,2006-05-06,Joaquín
1630,2005-08-07,Local,Alquiler,Barcelona,300.0,1900200.0,2005-12-09,Pedro
1631,2005-08-07,Oficina,Alquiler,Tarragona,48.0,404352.0,2006-02-25,Joaquín
1634,2005-08-08,Piso,Alquiler,Barcelona,250.0,1669250.0,2006-01-04,María
1639,2005-08-09,Parking,Alquiler,Tarragona,162.0,1297134.0,2006-02-14,María
1640,2005-08-09,Oficina,Alquiler,Lleida,93.0,552513.0,2006-01-29,Pedro
1642,2005-08-10,Piso,Alquiler,Tarragona,130.0,1246050.0,2005-11-27,Luisa
1644,2005-08-10,Casa,Alquiler,Girona,133.0,958132.0,2006-06-04,Pedro
1649,2005-08-14,Casa,Alquiler,Tarragona,57.0,293037.0,2005-11-27,Carmen
1651,2005-08-15,Casa,Alquiler,Girona,63.0,601398.0,2006-03-01,Carmen
1652,2005-08-15,Piso,Alquiler,Lleida,159.0,761928.0,2006-02-05,Carmen
1653,2005-08-15,Oficina,Alquiler,Lleida,137.0,804327.0,2005-12-17,Joaquín
1654,2005-08-15,Local,Alquiler,Barcelona,82.0,375232.0,2006-05-22,Jesús
1655,2005-08-15,Oficina,Alquiler,Lleida,79.0,411669.0,2006-08-04,Pedro
1656,2005-08-16,Casa,Alquiler,Barcelona,89.0,358670.0,2006-02-19,Luisa
1657,2005-08-16,Parking,Alquiler,Barcelona,232.0,1643256.0,2006-02-22,María
1658,2005-08-16,Suelo,Alquiler,Barcelona,221.0,1069640.0,2006-06-01,Joaquín
1659,2005-08-16,Suelo,Alquiler,Lleida,212.0,1926868.0,2005-11-24,Carmen
1660,2005-08-17,Oficina,Venta,Barcelona,58.0,509356.0,2006-05-20,Luisa
1662,2005-08-18,Parking,Alquiler,Barcelona,224.0,986048.0,2006-02-10,María
1663,2005-08-19,Oficina,Venta,Girona,272.0,2233120.0,2005-12-13,Luisa
1664,2005-08-19,Industrial,Alquiler,Lleida,238.0,2275994.0,2006-06-15,Joaquín
1665,2005-08-19,Oficina,Alquiler,Lleida,69.0,442635.0,2006-06-15,María
1667,2005-08-22,Oficina,Alquiler,Lleida,103.0,872204.0,2005-11-26,María
1668,2005-08-23,Oficina,Alquiler,Girona,203.0,1933372.0,2006-01-31,Jesús
1671,2005-08-25,Oficina,Venta,Girona,227.0,1789214.0,2005-12-02,Joaquín
1674,2005-08-26,Piso,Alquiler,Tarragona,216.0,2045304.0,2006-04-09,Jesús
1675,2005-08-27,Oficina,Venta,Tarragona,239.0,2181353.0,2006-06-15,María
1677,2005-08-27,Oficina,Venta,Lleida,48.0,474864.0,2006-02-11,Luisa
1678,2005-08-27,Oficina,Venta,Barcelona,91.0,663845.0,2006-04-07,María
1679,2005-08-27,Piso,Alquiler,Lleida,70.0,615440.0,2006-04-01,Jesús
1681,2005-08-28,Casa,Alquiler,Girona,265.0,1441070.0,2006-08-04,Jesús
1683,2005-08-28,Industrial,Alquiler,Girona,224.0,1932448.0,2006-02-03,Carmen
1684,2005-08-28,Piso,Alquiler,Barcelona,254.0,1191260.0,2006-07-27,Pedro
1686,2005-08-29,Parking,Alquiler,Girona,82.0,700854.0,2006-04-22,María
1687,2005-08-29,Piso,Alquiler,Lleida,252.0,1923516.0,2006-05-23,Pedro
1688,2005-08-29,Piso,Alquiler,Girona,108.0,581580.0,2006-08-04,Carmen
1694,2005-08-31,Casa,Alquiler,Girona,248.0,1234048.0,2006-02-28,Jesús
1697,2005-09-02,Industrial,Alquiler,Barcelona,213.0,1333593.0,2006-04-06,Jesús
1698,2005-09-03,Industrial,Alquiler,Barcelona,202.0,1558430.0,2006-01-26,Jesús
1701,2005-09-04,Industrial,Alquiler,Lleida,198.0,840312.0,2006-05-27,Pedro
1704,2005-09-06,Local,Alquiler,Tarragona,170.0,1429020.0,2005-12-14,Pedro
1705,2005-09-06,Industrial,Alquiler,Tarragona,261.0,2026404.0,2006-02-05,Carmen
1706,2005-09-07,Piso,Alquiler,Tarragona,99.0,938916.0,2006-09-04,Pedro
1707,2005-09-07,Casa,Alquiler,Tarragona,205.0,1762180.0,2006-05-14,Jesús
1708,2005-09-07,Parking,Alquiler,Barcelona,173.0,842683.0,2006-01-30,Joaquín
1711,2005-09-08,Parking,Alquiler,Lleida,115.0,907580.0,2006-07-11,Carmen
1714,2005-09-09,Industrial,Alquiler,Tarragona,100.0,526800.0,2006-04-29,Joaquín
1715,2005-09-09,Oficina,Venta,Tarragona,187.0,1031305.0,2006-02-17,Joaquín
1716,2005-09-09,Parking,Alquiler,Tarragona,153.0,824517.0,2006-05-31,María
1720,2005-09-10,Oficina,Alquiler,Lleida,173.0,994750.0,2006-09-02,Joaquín
1721,2005-09-10,Piso,Alquiler,Tarragona,250.0,2478000.0,2006-04-27,Carmen
1722,2005-09-10,Oficina,Alquiler,Lleida,142.0,1201462.0,2006-08-06,Jesús
1724,2005-09-11,Local,Alquiler,Barcelona,145.0,943805.0,2006-05-17,Luisa
1725,2005-09-11,Oficina,Alquiler,Lleida,194.0,1931658.0,2005-12-14,Jesús
1727,2005-09-11,Piso,Alquiler,Tarragona,240.0,1602720.0,2006-06-03,Joaquín
1729,2005-09-12,Oficina,Venta,Tarragona,194.0,1490114.0,2005-12-18,Luisa
1731,2005-09-12,Oficina,Venta,Barcelona,66.0,415866.0,2006-07-19,María
1733,2005-09-13,Oficina,Alquiler,Barcelona,223.0,974956.0,2006-07-23,Luisa
1734,2005-09-14,Parking,Alquiler,Girona,258.0,1430352.0,2006-01-14,María
1735,2005-09-14,Industrial,Alquiler,Tarragona,176.0,1043856.0,2006-05-25,Jesús
1737,2005-09-14,Casa,Alquiler,Tarragona,153.0,948600.0,2006-03-30,Jesús
1738,2005-09-16,Local,Alquiler,Girona,91.0,838292.0,2006-04-16,Pedro
1740,2005-09-16,Oficina,Venta,Tarragona,79.0,441373.0,2006-02-02,Carmen
1745,2005-09-19,Parking,Alquiler,Barcelona,193.0,1540140.0,2006-08-08,Jesús
1746,2005-09-20,Piso,Alquiler,Girona,240.0,2183760.0,2006-01-27,Jesús
1747,2005-09-21,Piso,Alquiler,Barcelona,111.0,656676.0,2006-02-05,Joaquín
1748,2005-09-21,Piso,Alquiler,Tarragona,123.0,873546.0,2006-02-02,Joaquín
1750,2005-09-21,Parking,Alquiler,Girona,258.0,1758786.0,2006-02-24,Jesús
1752,2005-09-21,Casa,Alquiler,Tarragona,185.0,1129980.0,2006-04-10,Pedro
1755,2005-09-24,Oficina,Alquiler,Lleida,85.0,613275.0,2006-02-12,Pedro
1756,2005-09-24,Suelo,Alquiler,Tarragona,204.0,878424.0,2006-07-23,Carmen
1757,2005-09-24,Parking,Alquiler,Lleida,47.0,403401.0,2006-01-24,María
1759,2005-09-25,Local,Alquiler,Barcelona,98.0,683844.0,2006-01-21,Joaquín
1762,2005-09-27,Local,Alquiler,Girona,78.0,678132.0,2006-04-23,María
1763,2005-09-27,Piso,Alquiler,Barcelona,187.0,911064.0,2006-02-24,María
1764,2005-09-29,Industrial,Alquiler,Barcelona,121.0,490897.0,2006-09-27,María
1765,2005-09-29,Oficina,Venta,Barcelona,231.0,2299374.0,2006-05-15,Jesús
1767,2005-09-30,Suelo,Alquiler,Barcelona,79.0,409378.0,2006-08-15,Luisa
1768,2005-10-01,Oficina,Venta,Tarragona,134.0,549668.0,2006-08-10,Pedro
1770,2005-10-01,Local,Alquiler,Tarragona,285.0,1779825.0,2006-02-28,María
1771,2005-10-01,Industrial,Alquiler,Lleida,148.0,644688.0,2006-05-22,Jesús
1777,2005-10-02,Local,Alquiler,Barcelona,204.0,1929228.0,2006-05-14,Pedro
1778,2005-10-02,Suelo,Alquiler,Barcelona,68.0,613496.0,2006-01-18,Jesús
1781,2005-10-02,Casa,Alquiler,Barcelona,258.0,1146552.0,2006-07-26,Luisa
1783,2005-10-03,Parking,Alquiler,Girona,85.0,809115.0,2006-05-25,María
1784,2005-10-03,Oficina,Venta,Tarragona,61.0,257725.0,2006-02-27,Jesús
1788,2005-10-04,Oficina,Alquiler,Girona,85.0,749275.0,2006-01-05,María
1790,2005-10-04,Oficina,Alquiler,Girona,228.0,1747392.0,2006-05-24,Carmen
1792,2005-10-05,Casa,Alquiler,Barcelona,274.0,1753052.0,2006-02-28,Joaquín
1793,2005-10-05,Local,Alquiler,Girona,118.0,970314.0,2006-02-15,Luisa
1794,2005-10-05,Oficina,Venta,Barcelona,224.0,1420160.0,2006-05-03,Jesús
1795,2005-10-06,Casa,Alquiler,Girona,208.0,1811680.0,2006-05-31,Jesús
1796,2005-10-06,Suelo,Alquiler,Lleida,132.0,882420.0,2006-10-06,Carmen
1797,2005-10-06,Local,Alquiler,Barcelona,211.0,1522998.0,2006-06-02,Luisa
1798,2005-10-06,Oficina,Alquiler,Lleida,289.0,2249576.0,2006-06-18,Carmen
1801,2005-10-07,Oficina,Venta,Barcelona,158.0,909606.0,2006-06-19,Carmen
1806,2005-10-09,Local,Alquiler,Girona,211.0,1244056.0,2006-09-01,María
1808,2005-10-11,Local,Alquiler,Girona,151.0,1382707.0,2006-05-07,María
1810,2005-10-12,Oficina,Venta,Lleida,215.0,1473180.0,2006-05-12,Pedro
1811,2005-10-12,Oficina,Venta,Barcelona,124.0,945624.0,2006-05-22,Joaquín
1812,2005-10-12,Local,Alquiler,Girona,246.0,2010312.0,2006-02-21,María
1813,2005-10-12,Local,Alquiler,Barcelona,56.0,346192.0,2006-04-18,María
1814,2005-10-12,Local,Alquiler,Girona,72.0,686232.0,2006-09-12,Luisa
1820,2005-10-14,Casa,Alquiler,Girona,207.0,1556226.0,2006-06-21,Carmen
1822,2005-10-15,Parking,Alquiler,Barcelona,271.0,2334123.0,2006-08-02,Joaquín
1823,2005-10-15,Local,Alquiler,Lleida,257.0,2136184.0,2006-04-18,Jesús
1826,2005-10-16,Oficina,Venta,Girona,145.0,1169860.0,2006-05-06,Joaquín
1828,2005-10-17,Industrial,Alquiler,Lleida,159.0,724563.0,2006-08-27,Jesús
1829,2005-10-17,Oficina,Venta,Lleida,202.0,1867692.0,2006-03-06,Jesús
1830,2005-10-17,Oficina,Venta,Tarragona,156.0,991224.0,2006-05-30,Carmen
1831,2005-10-18,Piso,Alquiler,Lleida,211.0,1284568.0,2006-08-26,Carmen
1832,2005-10-18,Piso,Alquiler,Lleida,71.0,388583.0,2006-01-18,Jesús
1833,2005-10-18,Casa,Alquiler,Girona,157.0,1182053.0,2006-04-09,Joaquín
1834,2005-10-19,Oficina,Venta,Tarragona,70.0,511840.0,2006-03-20,María
1835,2005-10-20,Parking,Alquiler,Barcelona,133.0,745864.0,2006-06-01,María
1836,2005-10-20,Parking,Alquiler,Lleida,46.0,237176.0,2006-08-08,María
1837,2005-10-20,Suelo,Alquiler,Tarragona,214.0,1642664.0,2006-08-29,Luisa
1838,2005-10-21,Casa,Alquiler,Girona,258.0,2475510.0,2006-06-28,Jesús
1839,2005-10-22,Suelo,Alquiler,Barcelona,276.0,1544496.0,2006-05-12,Carmen
1840,2005-10-22,Local,Alquiler,Tarragona,49.0,452417.0,2006-06-19,Luisa
1842,2005-10-22,Industrial,Alquiler,Tarragona,98.0,955500.0,2006-07-10,Luisa
1843,2005-10-23,Parking,Alquiler,Tarragona,107.0,658157.0,2006-03-16,Pedro
1844,2005-10-25,Suelo,Alquiler,Tarragona,158.0,938836.0,2006-09-05,Jesús
1845,2005-10-26,Local,Alquiler,Lleida,205.0,1597360.0,2006-10-15,Carmen
1846,2005-10-27,Oficina,Alquiler,Tarragona,182.0,1499134.0,2006-09-07,Joaquín
1847,2005-10-27,Oficina,Venta,Girona,266.0,1327606.0,2006-05-02,María
1849,2005-10-28,Parking,Alquiler,Barcelona,218.0,991900.0,2006-05-28,Jesús
1851,2005-10-28,Piso,Alquiler,Girona,164.0,1421060.0,2006-10-28,Luisa
1852,2005-10-28,Industrial,Alquiler,Barcelona,224.0,1422624.0,2006-03-12,Luisa
1857,2005-10-30,Parking,Alquiler,Lleida,103.0,536733.0,2006-10-28,María
1858,2005-10-31,Casa,Alquiler,Girona,216.0,1883088.0,2006-10-18,Pedro
1859,2005-11-01,Oficina,Alquiler,Girona,213.0,2083779.0,2006-04-23,María
1863,2005-11-02,Oficina,Alquiler,Girona,67.0,304113.0,2006-06-29,Joaquín
1870,2005-11-05,Oficina,Venta,Girona,119.0,523481.0,2006-10-29,Luisa
1871,2005-11-05,Industrial,Alquiler,Girona,233.0,1644747.0,2006-05-05,Carmen
1872,2005-11-05,Parking,Alquiler,Tarragona,122.0,1162172.0,2006-02-26,Luisa
1874,2005-11-07,Oficina,Venta,Lleida,93.0,589155.0,2006-04-22,Carmen
1875,2005-11-08,Local,Alquiler,Lleida,191.0,1370998.0,2006-09-07,Joaquín
1876,2005-11-08,Oficina,Venta,Tarragona,171.0,1093887.0,2006-04-09,Pedro
1879,2005-11-08,Oficina,Alquiler,Girona,153.0,912798.0,2006-05-31,Jesús
1880,2005-11-09,Piso,Alquiler,Tarragona,157.0,1174203.0,2006-04-09,Pedro
1881,2005-11-09,Suelo,Alquiler,Lleida,186.0,1713990.0,2006-08-28,María
1882,2005-11-09,Parking,Alquiler,Girona,156.0,1508988.0,2006-09-18,Jesús
1883,2005-11-10,Local,Alquiler,Barcelona,246.0,2216214.0,2006-04-17,María
1885,2005-11-12,Oficina,Alquiler,Girona,273.0,2333058.0,2006-03-05,Joaquín
1888,2005-11-13,Piso,Alquiler,Lleida,74.0,341584.0,2006-04-16,Luisa
1889,2005-11-13,Oficina,Venta,Tarragona,251.0,2070750.0,2006-09-03,Carmen
1890,2005-11-13,Local,Alquiler,Barcelona,89.0,499735.0,2006-08-19,María
1892,2005-11-13,Oficina,Alquiler,Barcelona,70.0,526680.0,2006-02-17,Joaquín
1895,2005-11-14,Oficina,Venta,Lleida,191.0,804683.0,2006-02-14,María
1896,2005-11-15,Oficina,Alquiler,Barcelona,62.0,421290.0,2006-05-21,Joaquín
1897,2005-11-16,Suelo,Alquiler,Lleida,163.0,1179957.0,2006-06-06,María
1898,2005-11-16,Industrial,Alquiler,Barcelona,114.0,878940.0,2006-10-18,Luisa
1900,2005-11-17,Piso,Alquiler,Tarragona,161.0,917378.0,2006-05-04,Carmen
1901,2005-11-17,Casa,Alquiler,Lleida,65.0,431275.0,2006-08-16,Luisa
1903,2005-11-19,Oficina,Venta,Tarragona,220.0,1601600.0,2006-05-05,Luisa
1904,2005-11-19,Local,Alquiler,Lleida,87.0,756900.0,2006-05-26,Carmen
1905,2005-11-20,Local,Alquiler,Tarragona,90.0,416430.0,2006-11-01,Jesús
1908,2005-11-21,Parking,Alquiler,Tarragona,119.0,508606.0,2006-08-17,Carmen
1909,2005-11-21,Suelo,Alquiler,Tarragona,185.0,1179190.0,2006-03-14,Luisa
1910,2005-11-21,Casa,Alquiler,Barcelona,113.0,1059827.0,2006-10-21,Joaquín
1912,2005-11-22,Industrial,Alquiler,Tarragona,287.0,1926344.0,2006-06-18,María
1913,2005-11-22,Local,Alquiler,Lleida,161.0,914641.0,2006-04-11,Joaquín
1914,2005-11-22,Industrial,Alquiler,Lleida,177.0,1736901.0,2006-10-24,María
1915,2005-11-22,Oficina,Venta,Lleida,263.0,2323868.0,2006-05-25,Pedro
1918,2005-11-23,Oficina,Alquiler,Tarragona,44.0,363968.0,2006-09-02,Carmen
1920,2005-11-24,Oficina,Venta,Girona,87.0,655893.0,2006-03-09,Jesús
1922,2005-11-24,Suelo,Alquiler,Tarragona,287.0,1276289.0,2006-04-19,María
1923,2005-11-25,Parking,Alquiler,Tarragona,295.0,2613405.0,2006-11-23,Carmen
1924,2005-11-25,Industrial,Alquiler,Barcelona,276.0,1817736.0,2006-09-14,Joaquín
1925,2005-11-25,Suelo,Alquiler,Girona,103.0,557127.0,2006-05-08,Carmen
1926,2005-11-26,Parking,Alquiler,Girona,46.0,187680.0,2006-11-13,Luisa
1927,2005-11-26,Piso,Alquiler,Tarragona,179.0,1674903.0,2006-04-30,Jesús
1928,2005-11-26,Piso,Alquiler,Girona,96.0,854496.0,2006-03-28,Pedro
1929,2005-11-26,Industrial,Alquiler,Tarragona,276.0,1539252.0,2006-09-20,Pedro
1930,2005-11-27,Casa,Alquiler,Tarragona,288.0,1228320.0,2006-09-23,Jesús
1932,2005-11-27,Industrial,Alquiler,Barcelona,180.0,1688040.0,2006-07-07,Luisa
1933,2005-11-28,Industrial,Alquiler,Tarragona,105.0,1021230.0,2006-09-17,Carmen
1934,2005-11-28,Industrial,Alquiler,Tarragona,80.0,405280.0,2006-03-29,Carmen
1938,2005-11-29,Industrial,Alquiler,Girona,137.0,693631.0,2006-07-21,Carmen
1941,2005-11-30,Oficina,Alquiler,Girona,113.0,747947.0,2006-06-09,Pedro
1942,2005-12-01,Oficina,Venta,Lleida,289.0,1406563.0,2006-08-10,Jesús
1943,2005-12-01,Local,Alquiler,Girona,210.0,1527120.0,2006-06-17,Jesús
1945,2005-12-03,Piso,Alquiler,Barcelona,264.0,2147112.0,2006-05-10,Joaquín
1946,2005-12-03,Piso,Alquiler,Lleida,176.0,1189936.0,2006-08-12,Carmen
1947,2005-12-04,Casa,Alquiler,Barcelona,176.0,1685904.0,2006-07-29,Pedro
1950,2005-12-05,Industrial,Alquiler,Girona,162.0,753786.0,2006-09-26,Jesús
1951,2005-12-06,Casa,Alquiler,Lleida,162.0,1341684.0,2006-11-09,María
1952,2005-12-06,Parking,Alquiler,Girona,250.0,2103000.0,2006-09-13,Jesús
1956,2005-12-08,Oficina,Alquiler,Barcelona,293.0,2868470.0,2006-03-18,Luisa
1957,2005-12-09,Parking,Alquiler,Lleida,296.0,1536832.0,2006-08-22,Joaquín
1962,2005-12-12,Oficina,Alquiler,Tarragona,117.0,536679.0,2006-07-19,Joaquín
1964,2005-12-13,Parking,Alquiler,Lleida,57.0,293949.0,2006-11-06,Pedro
1970,2005-12-16,Oficina,Alquiler,Girona,135.0,857925.0,2006-06-25,Joaquín
1971,2005-12-17,Casa,Alquiler,Tarragona,154.0,814968.0,2006-11-26,María
1973,2005-12-17,Parking,Alquiler,Girona,57.0,387828.0,2006-03-25,Luisa
1974,2005-12-17,Suelo,Alquiler,Barcelona,147.0,907137.0,2006-06-19,Jesús
1976,2005-12-18,Local,Alquiler,Tarragona,207.0,1395387.0,2006-05-18,Luisa
1978,2005-12-20,Industrial,Alquiler,Barcelona,238.0,2136288.0,2006-09-01,María
1980,2005-12-20,Local,Alquiler,Girona,49.0,425565.0,2006-05-06,Joaquín
1982,2005-12-21,Suelo,Alquiler,Barcelona,243.0,2390634.0,2006-06-26,Luisa
1983,2005-12-21,Oficina,Venta,Tarragona,110.0,701250.0,2006-11-11,Luisa
1985,2005-12-21,Oficina,Alquiler,Barcelona,190.0,940500.0,2006-12-11,Joaquín
1986,2005-12-21,Parking,Alquiler,Girona,139.0,875978.0,2006-05-04,Jesús
1987,2005-12-22,Industrial,Alquiler,Girona,210.0,1770930.0,2006-04-20,María
1989,2005-12-22,Suelo,Alquiler,Tarragona,203.0,2021880.0,2006-04-29,Joaquín
1990,2005-12-22,Oficina,Venta,Tarragona,274.0,2456958.0,2006-10-03,Jesús
1994,2005-12-23,Local,Alquiler,Barcelona,267.0,2263626.0,2006-07-04,Pedro
1999,2005-12-25,Oficina,Venta,Tarragona,96.0,456672.0,2006-07-01,Pedro
2002,2005-12-26,Piso,Alquiler,Tarragona,300.0,1432500.0,2006-06-21,María
2003,2005-12-26,Oficina,Alquiler,Barcelona,56.0,296856.0,2006-06-06,María
2004,2005-12-26,Industrial,Alquiler,Lleida,142.0,629628.0,2006-04-20,Luisa
2006,2005-12-27,Oficina,Alquiler,Barcelona,54.0,402462.0,2006-10-06,Pedro
2007,2005-12-27,Casa,Alquiler,Barcelona,221.0,1401361.0,2006-03-30,Jesús
2008,2005-12-27,Parking,Alquiler,Tarragona,137.0,927627.0,2006-12-05,Pedro
2010,2005-12-28,Oficina,Venta,Lleida,259.0,1555813.0,2006-09-17,Carmen
2012,2005-12-30,Casa,Alquiler,Lleida,137.0,740211.0,2006-12-12,Pedro
2013,2005-12-30,Oficina,Alquiler,Girona,227.0,2029607.0,2006-10-20,Carmen
2015,2005-12-31,Casa,Alquiler,Girona,284.0,2815292.0,2006-12-07,Jesús
2016,2005-12-31,Parking,Alquiler,Barcelona,202.0,1329968.0,2006-10-22,María
2018,2006-01-01,Parking,Alquiler,Tarragona,204.0,1347420.0,2006-07-13,Jesús
2019,2006-01-01,Piso,Alquiler,Lleida,80.0,322960.0,2006-12-28,Pedro
2020,2006-01-01,Oficina,Alquiler,Lleida,150.0,873000.0,2006-12-17,Jesús
2023,2006-01-02,Casa,Alquiler,Girona,271.0,2471249.0,2006-04-04,Joaquín
2024,2006-01-02,Local,Alquiler,Lleida,277.0,1499678.0,2006-11-03,Luisa
2025,2006-01-03,Oficina,Alquiler,Barcelona,216.0,1109808.0,2006-06-24,Joaquín
2028,2006-01-03,Local,Alquiler,Barcelona,179.0,1176209.0,2006-06-29,Carmen
2029,2006-01-03,Casa,Alquiler,Barcelona,229.0,2219468.0,2006-07-12,Luisa
2032,2006-01-03,Casa,Alquiler,Girona,155.0,1247750.0,2006-09-11,María
2033,2006-01-05,Casa,Alquiler,Girona,163.0,761047.0,2006-10-16,Luisa
2037,2006-01-06,Local,Alquiler,Barcelona,283.0,2107784.0,2006-04-19,María
2039,2006-01-07,Oficina,Alquiler,Lleida,207.0,2014110.0,2006-11-01,Joaquín
2042,2006-01-08,Casa,Alquiler,Girona,280.0,2346400.0,2006-05-07,María
2043,2006-01-08,Suelo,Alquiler,Lleida,107.0,567742.0,2006-09-19,Jesús
2044,2006-01-09,Piso,Alquiler,Tarragona,194.0,1792560.0,2006-05-05,Joaquín
2045,2006-01-09,Industrial,Alquiler,Girona,256.0,2331648.0,2006-11-26,Luisa
2046,2006-01-09,Piso,Alquiler,Barcelona,249.0,2053005.0,2006-07-24,Luisa
2049,2006-01-10,Casa,Alquiler,Barcelona,180.0,1741320.0,2006-06-08,María
2051,2006-01-11,Industrial,Alquiler,Girona,68.0,386036.0,2006-10-14,Jesús
2052,2006-01-11,Oficina,Venta,Girona,185.0,1730675.0,2006-10-07,María
2053,2006-01-11,Oficina,Venta,Tarragona,247.0,1568697.0,2006-05-14,Luisa
2054,2006-01-11,Industrial,Alquiler,Barcelona,271.0,1196465.0,2006-08-05,Jesús
2055,2006-01-12,Piso,Alquiler,Girona,289.0,2462280.0,2007-01-05,Jesús
2056,2006-01-12,Industrial,Alquiler,Barcelona,54.0,419256.0,2006-11-30,María
2057,2006-01-13,Industrial,Alquiler,Tarragona,122.0,1184376.0,2006-10-03,Luisa
2058,2006-01-13,Oficina,Alquiler,Barcelona,98.0,738430.0,2006-12-28,Luisa
2059,2006-01-13,Oficina,Venta,Barcelona,207.0,1437408.0,2006-08-21,María
2061,2006-01-13,Local,Alquiler,Lleida,54.0,466722.0,2006-05-21,Jesús
2063,2006-01-14,Industrial,Alquiler,Barcelona,144.0,1331856.0,2006-12-19,Luisa
2065,2006-01-14,Local,Alquiler,Girona,165.0,1461570.0,2006-10-17,Carmen
2066,2006-01-14,Oficina,Alquiler,Lleida,129.0,562827.0,2006-11-16,Joaquín
2067,2006-01-14,Local,Alquiler,Lleida,255.0,2494410.0,2006-11-22,Luisa
2068,2006-01-15,Oficina,Alquiler,Barcelona,199.0,1685132.0,2006-11-07,Joaquín
2070,2006-01-15,Oficina,Alquiler,Lleida,272.0,2487712.0,2006-04-25,Carmen
2076,2006-01-17,Industrial,Alquiler,Lleida,246.0,2398008.0,2006-05-22,Jesús
2077,2006-01-17,Oficina,Alquiler,Barcelona,123.0,609342.0,2006-05-10,Carmen
2078,2006-01-17,Industrial,Alquiler,Barcelona,221.0,1411969.0,2006-07-26,Pedro
2081,2006-01-19,Piso,Alquiler,Tarragona,114.0,938562.0,2006-06-16,María
2083,2006-01-19,Parking,Alquiler,Girona,188.0,1422220.0,2006-07-20,María
2085,2006-01-20,Local,Alquiler,Girona,256.0,1428480.0,2006-06-26,Pedro
2086,2006-01-20,Parking,Alquiler,Barcelona,265.0,2119735.0,2006-10-15,Pedro
2088,2006-01-21,Suelo,Alquiler,Tarragona,41.0,255061.0,2006-12-15,Pedro
2089,2006-01-21,Suelo,Alquiler,Lleida,178.0,1104846.0,2006-06-08,Jesús
2092,2006-01-23,Industrial,Alquiler,Tarragona,293.0,1182841.0,2006-06-15,María
2093,2006-01-23,Casa,Alquiler,Girona,154.0,1427118.0,2006-10-03,Pedro
2095,2006-01-23,Local,Alquiler,Lleida,137.0,831316.0,2006-11-11,Jesús
2096,2006-01-23,Local,Alquiler,Tarragona,190.0,1469460.0,2007-01-10,Carmen
2097,2006-01-24,Oficina,Alquiler,Girona,123.0,1133199.0,2006-09-23,Luisa
2102,2006-01-25,Casa,Alquiler,Tarragona,229.0,1447509.0,2006-04-29,Joaquín
2103,2006-01-25,Oficina,Venta,Barcelona,223.0,1970874.0,2006-06-08,Joaquín
2104,2006-01-25,Oficina,Alquiler,Lleida,237.0,1438827.0,2006-05-12,Pedro
2105,2006-01-25,Parking,Alquiler,Tarragona,212.0,1440540.0,2006-10-10,Jesús
2107,2006-01-26,Oficina,Venta,Tarragona,139.0,1197485.0,2007-01-24,Pedro
2109,2006-01-26,Suelo,Alquiler,Barcelona,273.0,1528254.0,2006-06-15,Pedro
2110,2006-01-26,Oficina,Venta,Lleida,261.0,2233899.0,2006-10-29,Luisa
2112,2006-01-26,Oficina,Venta,Lleida,258.0,2111472.0,2006-05-31,Joaquín
2113,2006-01-27,Oficina,Alquiler,Lleida,136.0,656744.0,2006-05-15,Luisa
